route_id,bus_id,capacity,passengers,time_slot,trip_number,date
Zundal - Visat,GZ01B5866,50,23,20:00,AMTS10345,2026-04-10
Zundal - Visat,GZ01B2039,50,78,8:00,AMTS10346,2026-04-10
Bopal - Shivranjani,GZ01B3047,50,34,15:00,AMTS10347,2026-04-10
Iskcon - Naroda,GZ01B9237,80,106,18:00,AMTS10348,2026-04-10
Iskcon - Naroda,GZ01B5744,80,110,18:00,AMTS10349,2026-04-10
Zundal - Visat,GZ01B9890,50,19,20:00,AMTS10350,2026-04-10
Iskcon - Naroda,GZ01B2509,80,101,19:00,AMTS10351,2026-04-10
Zundal - Visat,GZ01B7557,50,30,16:00,AMTS10352,2026-04-10
RTO - Maninagar,GZ01B1787,80,107,9:00,AMTS10353,2026-04-10
Zundal - Visat,GZ01B2704,50,78,17:00,AMTS10354,2026-04-10
Zundal - Visat,GZ01B7106,50,70,18:00,AMTS10355,2026-04-10
Narol - Naroda,GZ01B9424,50,18,7:00,AMTS10356,2026-04-10
Iskcon - Naroda,GZ01B7548,80,57,20:00,AMTS10357,2026-04-10
Iskcon - Naroda,GZ01B6021,80,61,7:00,AMTS10358,2026-04-10
Narol - Naroda,GZ01B6651,50,26,18:00,AMTS10359,2026-04-10
Bopal - Shivranjani,GZ01B1235,50,27,20:00,AMTS10360,2026-04-10
Narol - Naroda,GZ01B2268,50,18,7:00,AMTS10361,2026-04-10
RTO - Maninagar,GZ01B6525,80,62,16:00,AMTS10362,2026-04-10
RTO - Maninagar,GZ01B9051,80,55,12:00,AMTS10363,2026-04-10
RTO - Maninagar,GZ01B2148,80,33,11:00,AMTS10364,2026-04-10
Bopal - Shivranjani,GZ01B2067,50,21,12:00,AMTS10365,2026-04-10
Bopal - Shivranjani,GZ01B4143,50,19,16:00,AMTS10366,2026-04-10
RTO - Maninagar,GZ01B6367,80,101,17:00,AMTS10367,2026-04-10
Zundal - Visat,GZ01B8691,50,41,8:00,AMTS10368,2026-04-10
RTO - Maninagar,GZ01B6198,80,67,11:00,AMTS10369,2026-04-10
Iskcon - Naroda,GZ01B6027,80,97,10:00,AMTS10370,2026-04-10
Narol - Naroda,GZ01B2229,50,13,11:00,AMTS10371,2026-04-10
Iskcon - Naroda,GZ01B3288,80,45,20:00,AMTS10372,2026-04-10
Iskcon - Naroda,GZ01B5125,80,104,18:00,AMTS10373,2026-04-10
RTO - Maninagar,GZ01B8691,80,67,7:00,AMTS10374,2026-04-10
Bopal - Shivranjani,GZ01B4609,50,80,10:00,AMTS10375,2026-04-10
Zundal - Visat,GZ01B3310,50,42,6:00,AMTS10376,2026-04-10
Iskcon - Naroda,GZ01B9050,80,30,21:00,AMTS10377,2026-04-10
RTO - Maninagar,GZ01B1682,80,101,19:00,AMTS10378,2026-04-10
Bopal - Shivranjani,GZ01B4025,50,24,12:00,AMTS10379,2026-04-10
Narol - Naroda,GZ01B3418,50,20,12:00,AMTS10380,2026-04-10
RTO - Maninagar,GZ01B9632,80,70,21:00,AMTS10381,2026-04-10
RTO - Maninagar,GZ01B7755,80,66,6:00,AMTS10382,2026-04-10
Iskcon - Naroda,GZ01B3069,80,31,13:00,AMTS10383,2026-04-10
RTO - Maninagar,GZ01B2778,80,105,19:00,AMTS10384,2026-04-10
Bopal - Shivranjani,GZ01B3480,50,17,20:00,AMTS10385,2026-04-10
Narol - Naroda,GZ01B6686,50,6,12:00,AMTS10386,2026-04-10
Bopal - Shivranjani,GZ01B7296,50,32,15:00,AMTS10387,2026-04-10
Zundal - Visat,GZ01B2695,50,42,16:00,AMTS10388,2026-04-10
Bopal - Shivranjani,GZ01B6230,50,65,18:00,AMTS10389,2026-04-10
Bopal - Shivranjani,GZ01B4341,50,56,19:00,AMTS10390,2026-04-10
Iskcon - Naroda,GZ01B3438,80,63,14:00,AMTS10391,2026-04-10
Iskcon - Naroda,GZ01B9279,80,54,21:00,AMTS10392,2026-04-10
Narol - Naroda,GZ01B8000,50,7,14:00,AMTS10393,2026-04-10
Narol - Naroda,GZ01B8205,50,12,20:00,AMTS10394,2026-04-10
Narol - Naroda,GZ01B3665,50,21,9:00,AMTS10395,2026-04-10
RTO - Maninagar,GZ01B6436,80,33,14:00,AMTS10396,2026-04-10
Narol - Naroda,GZ01B2747,50,15,11:00,AMTS10397,2026-04-10
RTO - Maninagar,GZ01B3554,80,55,11:00,AMTS10398,2026-04-10
Bopal - Shivranjani,GZ01B1913,50,45,20:00,AMTS10399,2026-04-10
Zundal - Visat,GZ01B5662,50,70,18:00,AMTS10400,2026-04-10
Iskcon - Naroda,GZ01B3735,80,109,18:00,AMTS10401,2026-04-10
Iskcon - Naroda,GZ01B2377,80,57,16:00,AMTS10402,2026-04-10
Zundal - Visat,GZ01B6677,50,69,9:00,AMTS10403,2026-04-10
RTO - Maninagar,GZ01B6069,80,59,15:00,AMTS10404,2026-04-10
RTO - Maninagar,GZ01B6537,80,63,6:00,AMTS10405,2026-04-10
Bopal - Shivranjani,GZ01B7449,50,60,9:00,AMTS10406,2026-04-10
RTO - Maninagar,GZ01B7368,80,109,9:00,AMTS10407,2026-04-10
Zundal - Visat,GZ01B2110,50,39,6:00,AMTS10408,2026-04-10
Bopal - Shivranjani,GZ01B3447,50,40,7:00,AMTS10409,2026-04-10
Zundal - Visat,GZ01B7854,50,45,7:00,AMTS10410,2026-04-10
RTO - Maninagar,GZ01B3042,80,45,13:00,AMTS10411,2026-04-10
Zundal - Visat,GZ01B4586,50,29,21:00,AMTS10412,2026-04-10
Narol - Naroda,GZ01B2270,50,35,9:00,AMTS10413,2026-04-10
RTO - Maninagar,GZ01B2092,80,67,21:00,AMTS10414,2026-04-10
RTO - Maninagar,GZ01B7500,80,64,6:00,AMTS10415,2026-04-10
Zundal - Visat,GZ01B9874,50,74,9:00,AMTS10416,2026-04-10
RTO - Maninagar,GZ01B1765,80,30,16:00,AMTS10417,2026-04-10
Iskcon - Naroda,GZ01B9086,80,46,14:00,AMTS10418,2026-04-10
Zundal - Visat,GZ01B2047,50,22,13:00,AMTS10419,2026-04-10
RTO - Maninagar,GZ01B7690,80,95,9:00,AMTS10420,2026-04-10
Iskcon - Naroda,GZ01B6836,80,100,8:00,AMTS10421,2026-04-10
Narol - Naroda,GZ01B9285,50,29,8:00,AMTS10422,2026-04-10
Narol - Naroda,GZ01B9390,50,27,10:00,AMTS10423,2026-04-10
Narol - Naroda,GZ01B2031,50,29,8:00,AMTS10424,2026-04-10
Narol - Naroda,GZ01B5234,50,5,21:00,AMTS10425,2026-04-10
Iskcon - Naroda,GZ01B9491,80,68,7:00,AMTS10426,2026-04-10
Zundal - Visat,GZ01B5292,50,79,8:00,AMTS10427,2026-04-10
Zundal - Visat,GZ01B8251,50,16,6:00,AMTS10428,2026-04-10
Narol - Naroda,GZ01B4204,50,6,16:00,AMTS10429,2026-04-10
Zundal - Visat,GZ01B6327,50,23,21:00,AMTS10430,2026-04-10
Zundal - Visat,GZ01B8740,50,31,15:00,AMTS10431,2026-04-10
Zundal - Visat,GZ01B1608,50,59,8:00,AMTS10432,2026-04-10
Zundal - Visat,GZ01B8071,50,56,9:00,AMTS10433,2026-04-10
Narol - Naroda,GZ01B3056,50,28,18:00,AMTS10434,2026-04-10
Narol - Naroda,GZ01B8091,50,18,15:00,AMTS10435,2026-04-10
RTO - Maninagar,GZ01B1325,80,30,13:00,AMTS10436,2026-04-10
Iskcon - Naroda,GZ01B8314,80,47,6:00,AMTS10437,2026-04-10
Iskcon - Naroda,GZ01B2721,80,107,17:00,AMTS10438,2026-04-10
Bopal - Shivranjani,GZ01B1553,50,72,8:00,AMTS10439,2026-04-10
Iskcon - Naroda,GZ01B2171,80,35,13:00,AMTS10440,2026-04-10
RTO - Maninagar,GZ01B3791,80,110,8:00,AMTS10441,2026-04-10
Narol - Naroda,GZ01B4311,50,18,20:00,AMTS10442,2026-04-10
Iskcon - Naroda,GZ01B5515,80,106,18:00,AMTS10443,2026-04-10
Iskcon - Naroda,GZ01B6118,80,110,17:00,AMTS10444,2026-04-10
RTO - Maninagar,GZ01B7427,80,33,12:00,AMTS10445,2026-04-10
Zundal - Visat,GZ01B7722,50,29,7:00,AMTS10446,2026-04-10
Bopal - Shivranjani,GZ01B4132,50,43,16:00,AMTS10447,2026-04-10
RTO - Maninagar,GZ01B5634,80,110,18:00,AMTS10448,2026-04-10
Zundal - Visat,GZ01B6410,50,69,17:00,AMTS10449,2026-04-10
Bopal - Shivranjani,GZ01B4633,50,40,12:00,AMTS10450,2026-04-10
RTO - Maninagar,GZ01B1273,80,98,9:00,AMTS10451,2026-04-10
Zundal - Visat,GZ01B5144,50,76,17:00,AMTS10452,2026-04-10
Bopal - Shivranjani,GZ01B6696,50,72,8:00,AMTS10453,2026-04-10
Narol - Naroda,GZ01B4478,50,18,14:00,AMTS10454,2026-04-10
Iskcon - Naroda,GZ01B9859,80,63,16:00,AMTS10455,2026-04-10
Bopal - Shivranjani,GZ01B2527,50,42,12:00,AMTS10456,2026-04-10
Zundal - Visat,GZ01B7463,50,29,6:00,AMTS10457,2026-04-10
Narol - Naroda,GZ01B7621,50,30,18:00,AMTS10458,2026-04-10
Narol - Naroda,GZ01B1978,50,22,8:00,AMTS10459,2026-04-10
RTO - Maninagar,GZ01B2656,80,49,20:00,AMTS10460,2026-04-10
Bopal - Shivranjani,GZ01B9489,50,41,20:00,AMTS10461,2026-04-10
Zundal - Visat,GZ01B7383,50,77,8:00,AMTS10462,2026-04-10
RTO - Maninagar,GZ01B4115,80,95,17:00,AMTS10463,2026-04-10
Bopal - Shivranjani,GZ01B9584,50,54,9:00,AMTS10464,2026-04-10
RTO - Maninagar,GZ01B5646,80,41,16:00,AMTS10465,2026-04-10
Iskcon - Naroda,GZ01B2676,80,60,6:00,AMTS10466,2026-04-10
Iskcon - Naroda,GZ01B7699,80,106,10:00,AMTS10467,2026-04-10
Narol - Naroda,GZ01B3015,50,26,18:00,AMTS10468,2026-04-10
Zundal - Visat,GZ01B7451,50,43,18:00,AMTS10469,2026-04-10
Zundal - Visat,GZ01B5438,50,22,16:00,AMTS10470,2026-04-10
RTO - Maninagar,GZ01B2345,80,58,16:00,AMTS10471,2026-04-10
RTO - Maninagar,GZ01B3803,80,98,8:00,AMTS10472,2026-04-10
Bopal - Shivranjani,GZ01B2242,50,25,7:00,AMTS10473,2026-04-10
Iskcon - Naroda,GZ01B2126,80,98,18:00,AMTS10474,2026-04-10
Iskcon - Naroda,GZ01B1483,80,58,15:00,AMTS10475,2026-04-10
Iskcon - Naroda,GZ01B4111,80,108,19:00,AMTS10476,2026-04-10
RTO - Maninagar,GZ01B5991,80,102,8:00,AMTS10477,2026-04-10
Zundal - Visat,GZ01B7763,50,68,10:00,AMTS10478,2026-04-10
Narol - Naroda,GZ01B8615,50,13,13:00,AMTS10479,2026-04-10
Bopal - Shivranjani,GZ01B7718,50,69,19:00,AMTS10480,2026-04-10
Narol - Naroda,GZ01B9162,50,9,14:00,AMTS10481,2026-04-10
Narol - Naroda,GZ01B5096,50,13,21:00,AMTS10482,2026-04-10
RTO - Maninagar,GZ01B8951,80,35,6:00,AMTS10483,2026-04-10
Narol - Naroda,GZ01B3436,50,21,10:00,AMTS10484,2026-04-10
Narol - Naroda,GZ01B3999,50,12,21:00,AMTS10485,2026-04-10
Bopal - Shivranjani,GZ01B4012,50,54,19:00,AMTS10486,2026-04-10
Iskcon - Naroda,GZ01B8667,80,64,16:00,AMTS10487,2026-04-10
Bopal - Shivranjani,GZ01B7291,50,40,21:00,AMTS10488,2026-04-10
RTO - Maninagar,GZ01B9589,80,36,21:00,AMTS10489,2026-04-10
RTO - Maninagar,GZ01B4775,80,53,15:00,AMTS10490,2026-04-10
Iskcon - Naroda,GZ01B6058,80,34,6:00,AMTS10491,2026-04-10
Zundal - Visat,GZ01B5881,50,58,17:00,AMTS10492,2026-04-10
Iskcon - Naroda,GZ01B2836,80,44,11:00,AMTS10493,2026-04-10
Zundal - Visat,GZ01B3889,50,17,16:00,AMTS10494,2026-04-10
Narol - Naroda,GZ01B1045,50,37,9:00,AMTS10495,2026-04-10
Bopal - Shivranjani,GZ01B9203,50,55,8:00,AMTS10496,2026-04-10
Zundal - Visat,GZ01B2505,50,43,19:00,AMTS10497,2026-04-10
Zundal - Visat,GZ01B1877,50,15,13:00,AMTS10498,2026-04-10
RTO - Maninagar,GZ01B4355,80,47,6:00,AMTS10499,2026-04-10
Zundal - Visat,GZ01B3509,50,80,9:00,AMTS10500,2026-04-10
Narol - Naroda,GZ01B6102,50,36,19:00,AMTS10501,2026-04-10
Zundal - Visat,GZ01B1777,50,40,7:00,AMTS10502,2026-04-10
Narol - Naroda,GZ01B9970,50,10,20:00,AMTS10503,2026-04-10
RTO - Maninagar,GZ01B4999,80,39,14:00,AMTS10504,2026-04-10
Narol - Naroda,GZ01B5252,50,9,7:00,AMTS10505,2026-04-10
Narol - Naroda,GZ01B3292,50,20,13:00,AMTS10506,2026-04-10
RTO - Maninagar,GZ01B2901,80,64,16:00,AMTS10507,2026-04-10
Bopal - Shivranjani,GZ01B6458,50,72,19:00,AMTS10508,2026-04-10
Iskcon - Naroda,GZ01B4372,80,69,14:00,AMTS10509,2026-04-10
RTO - Maninagar,GZ01B6776,80,101,10:00,AMTS10510,2026-04-10
RTO - Maninagar,GZ01B4190,80,55,6:00,AMTS10511,2026-04-10
Zundal - Visat,GZ01B2856,50,43,21:00,AMTS10512,2026-04-10
Iskcon - Naroda,GZ01B9426,80,97,17:00,AMTS10513,2026-04-10
RTO - Maninagar,GZ01B3585,80,49,16:00,AMTS10514,2026-04-10
Iskcon - Naroda,GZ01B4612,80,49,15:00,AMTS10515,2026-04-10
Iskcon - Naroda,GZ01B7374,80,30,12:00,AMTS10516,2026-04-10
Narol - Naroda,GZ01B9344,50,17,12:00,AMTS10517,2026-04-10
Iskcon - Naroda,GZ01B9792,80,66,7:00,AMTS10518,2026-04-10
Zundal - Visat,GZ01B5218,50,60,17:00,AMTS10519,2026-04-10
Narol - Naroda,GZ01B8474,50,27,19:00,AMTS10520,2026-04-10
Zundal - Visat,GZ01B4244,50,54,19:00,AMTS10521,2026-04-10
Iskcon - Naroda,GZ01B1190,80,56,11:00,AMTS10522,2026-04-10
Iskcon - Naroda,GZ01B2034,80,95,10:00,AMTS10523,2026-04-10
Bopal - Shivranjani,GZ01B4280,50,19,12:00,AMTS10524,2026-04-10
Narol - Naroda,GZ01B1346,50,8,6:00,AMTS10525,2026-04-10
RTO - Maninagar,GZ01B2354,80,47,7:00,AMTS10526,2026-04-10
Narol - Naroda,GZ01B3470,50,10,7:00,AMTS10527,2026-04-10
Narol - Naroda,GZ01B9464,50,31,17:00,AMTS10528,2026-04-10
Iskcon - Naroda,GZ01B6456,80,105,18:00,AMTS10529,2026-04-10
Narol - Naroda,GZ01B1710,50,10,20:00,AMTS10530,2026-04-10
Narol - Naroda,GZ01B7474,50,7,14:00,AMTS10531,2026-04-10
Zundal - Visat,GZ01B3993,50,74,8:00,AMTS10532,2026-04-10
Bopal - Shivranjani,GZ01B4844,50,45,19:00,AMTS10533,2026-04-10
Bopal - Shivranjani,GZ01B4665,50,68,8:00,AMTS10534,2026-04-10
Zundal - Visat,GZ01B8692,50,33,7:00,AMTS10535,2026-04-10
Zundal - Visat,GZ01B1846,50,42,11:00,AMTS10536,2026-04-10
Iskcon - Naroda,GZ01B7395,80,65,14:00,AMTS10537,2026-04-10
Iskcon - Naroda,GZ01B4436,80,100,8:00,AMTS10538,2026-04-10
Zundal - Visat,GZ01B5831,50,41,6:00,AMTS10539,2026-04-10
RTO - Maninagar,GZ01B5388,80,60,16:00,AMTS10540,2026-04-10
Zundal - Visat,GZ01B9238,50,30,6:00,AMTS10541,2026-04-10
Narol - Naroda,GZ01B2279,50,27,19:00,AMTS10542,2026-04-10
Zundal - Visat,GZ01B5895,50,42,16:00,AMTS10543,2026-04-10
Zundal - Visat,GZ01B5812,50,21,11:00,AMTS10544,2026-04-10
RTO - Maninagar,GZ01B4604,80,99,9:00,AMTS10545,2026-04-10
Zundal - Visat,GZ01B1824,50,25,12:00,AMTS10546,2026-04-10
Bopal - Shivranjani,GZ01B1056,50,32,21:00,AMTS10547,2026-04-10
Iskcon - Naroda,GZ01B3129,80,38,11:00,AMTS10548,2026-04-10
Narol - Naroda,GZ01B2915,50,18,7:00,AMTS10549,2026-04-10
Narol - Naroda,GZ01B9185,50,18,21:00,AMTS10550,2026-04-10
Zundal - Visat,GZ01B7522,50,60,10:00,AMTS10551,2026-04-10
Bopal - Shivranjani,GZ01B7231,50,16,13:00,AMTS10552,2026-04-10
RTO - Maninagar,GZ01B1227,80,95,8:00,AMTS10553,2026-04-10
Iskcon - Naroda,GZ01B3725,80,109,17:00,AMTS10554,2026-04-10
Bopal - Shivranjani,GZ01B5009,50,35,7:00,AMTS10555,2026-04-10
Narol - Naroda,GZ01B3203,50,10,12:00,AMTS10556,2026-04-10
Zundal - Visat,GZ01B6810,50,45,10:00,AMTS10557,2026-04-10
Zundal - Visat,GZ01B8479,50,32,7:00,AMTS10558,2026-04-10
Zundal - Visat,GZ01B8183,50,47,18:00,AMTS10559,2026-04-10
RTO - Maninagar,GZ01B5341,80,45,15:00,AMTS10560,2026-04-10
RTO - Maninagar,GZ01B2548,80,42,13:00,AMTS10561,2026-04-10
Iskcon - Naroda,GZ01B1698,80,110,8:00,AMTS10562,2026-04-10
RTO - Maninagar,GZ01B8364,80,49,20:00,AMTS10563,2026-04-10
RTO - Maninagar,GZ01B6584,80,96,19:00,AMTS10564,2026-04-10
RTO - Maninagar,GZ01B3422,80,101,8:00,AMTS10565,2026-04-10
Bopal - Shivranjani,GZ01B7939,50,32,7:00,AMTS10566,2026-04-10
Zundal - Visat,GZ01B6126,50,45,11:00,AMTS10567,2026-04-10
RTO - Maninagar,GZ01B6936,80,53,6:00,AMTS10568,2026-04-10
Narol - Naroda,GZ01B9600,50,30,10:00,AMTS10569,2026-04-10
Iskcon - Naroda,GZ01B7048,80,98,10:00,AMTS10570,2026-04-10
RTO - Maninagar,GZ01B9515,80,57,12:00,AMTS10571,2026-04-10
Zundal - Visat,GZ01B3923,50,26,13:00,AMTS10572,2026-04-10
Zundal - Visat,GZ01B6679,50,30,12:00,AMTS10573,2026-04-10
Zundal - Visat,GZ01B6416,50,57,9:00,AMTS10574,2026-04-10
Zundal - Visat,GZ01B7976,50,35,7:00,AMTS10575,2026-04-10
Zundal - Visat,GZ01B4036,50,27,6:00,AMTS10576,2026-04-10
Iskcon - Naroda,GZ01B2122,80,60,6:00,AMTS10577,2026-04-10
Bopal - Shivranjani,GZ01B3293,50,36,16:00,AMTS10578,2026-04-10
Iskcon - Naroda,GZ01B5501,80,108,10:00,AMTS10579,2026-04-10
Narol - Naroda,GZ01B3967,50,11,20:00,AMTS10580,2026-04-10
Bopal - Shivranjani,GZ01B4440,50,79,9:00,AMTS10581,2026-04-10
Bopal - Shivranjani,GZ01B2845,50,69,17:00,AMTS10582,2026-04-10
Bopal - Shivranjani,GZ01B9522,50,39,12:00,AMTS10583,2026-04-10
Zundal - Visat,GZ01B8453,50,31,13:00,AMTS10584,2026-04-10
Bopal - Shivranjani,GZ01B5577,50,53,17:00,AMTS10585,2026-04-10
Iskcon - Naroda,GZ01B4082,80,70,15:00,AMTS10586,2026-04-10
RTO - Maninagar,GZ01B5691,80,66,14:00,AMTS10587,2026-04-10
Bopal - Shivranjani,GZ01B9803,50,62,10:00,AMTS10588,2026-04-10
Zundal - Visat,GZ01B9930,50,64,10:00,AMTS10589,2026-04-10
Zundal - Visat,GZ01B9022,50,46,8:00,AMTS10590,2026-04-10
RTO - Maninagar,GZ01B7300,80,96,18:00,AMTS10591,2026-04-10
Narol - Naroda,GZ01B2952,50,7,6:00,AMTS10592,2026-04-10
Narol - Naroda,GZ01B4562,50,12,7:00,AMTS10593,2026-04-10
RTO - Maninagar,GZ01B4277,80,107,8:00,AMTS10594,2026-04-10
Iskcon - Naroda,GZ01B2588,80,66,14:00,AMTS10595,2026-04-10
Zundal - Visat,GZ01B3188,50,53,18:00,AMTS10596,2026-04-10
Bopal - Shivranjani,GZ01B5726,50,60,10:00,AMTS10597,2026-04-10
RTO - Maninagar,GZ01B6629,80,30,21:00,AMTS10598,2026-04-10
Bopal - Shivranjani,GZ01B2440,50,16,20:00,AMTS10599,2026-04-10
Bopal - Shivranjani,GZ01B4671,50,41,13:00,AMTS10600,2026-04-10
Bopal - Shivranjani,GZ01B9369,50,75,19:00,AMTS10601,2026-04-10
Iskcon - Naroda,GZ01B8569,80,56,12:00,AMTS10602,2026-04-10
Narol - Naroda,GZ01B7243,50,20,11:00,AMTS10603,2026-04-10
Zundal - Visat,GZ01B1643,50,23,13:00,AMTS10604,2026-04-10
RTO - Maninagar,GZ01B1570,80,104,9:00,AMTS10605,2026-04-10
Narol - Naroda,GZ01B8358,50,13,15:00,AMTS10606,2026-04-10
Narol - Naroda,GZ01B5507,50,8,16:00,AMTS10607,2026-04-10
Narol - Naroda,GZ01B9218,50,7,12:00,AMTS10608,2026-04-10
Iskcon - Naroda,GZ01B9918,80,58,6:00,AMTS10609,2026-04-10
Bopal - Shivranjani,GZ01B4879,50,42,12:00,AMTS10610,2026-04-10
Narol - Naroda,GZ01B1172,50,34,17:00,AMTS10611,2026-04-10
Bopal - Shivranjani,GZ01B2731,50,45,10:00,AMTS10612,2026-04-10
Bopal - Shivranjani,GZ01B8809,50,26,7:00,AMTS10613,2026-04-10
Iskcon - Naroda,GZ01B6339,80,37,13:00,AMTS10614,2026-04-10
Iskcon - Naroda,GZ01B3222,80,40,20:00,AMTS10615,2026-04-10
Iskcon - Naroda,GZ01B5020,80,67,13:00,AMTS10616,2026-04-10
Narol - Naroda,GZ01B4189,50,35,10:00,AMTS10617,2026-04-10
Narol - Naroda,GZ01B9916,50,7,14:00,AMTS10618,2026-04-10
RTO - Maninagar,GZ01B9835,80,94,19:00,AMTS10619,2026-04-10
Zundal - Visat,GZ01B9969,50,24,14:00,AMTS10620,2026-04-10
Narol - Naroda,GZ01B7092,50,27,10:00,AMTS10621,2026-04-10
Narol - Naroda,GZ01B4840,50,19,20:00,AMTS10622,2026-04-10
Zundal - Visat,GZ01B8229,50,57,8:00,AMTS10623,2026-04-10
Zundal - Visat,GZ01B6288,50,47,17:00,AMTS10624,2026-04-10
Iskcon - Naroda,GZ01B6844,80,95,19:00,AMTS10625,2026-04-10
Zundal - Visat,GZ01B6587,50,32,21:00,AMTS10626,2026-04-10
Iskcon - Naroda,GZ01B5664,80,37,14:00,AMTS10627,2026-04-10
Iskcon - Naroda,GZ01B7906,80,96,18:00,AMTS10628,2026-04-10
RTO - Maninagar,GZ01B3420,80,53,21:00,AMTS10629,2026-04-10
Iskcon - Naroda,GZ01B7594,80,100,18:00,AMTS10630,2026-04-10
Zundal - Visat,GZ01B7093,50,40,17:00,AMTS10631,2026-04-10
Narol - Naroda,GZ01B8034,50,11,21:00,AMTS10632,2026-04-10
Iskcon - Naroda,GZ01B9694,80,40,21:00,AMTS10633,2026-04-10
RTO - Maninagar,GZ01B2302,80,48,7:00,AMTS10634,2026-04-10
Zundal - Visat,GZ01B1382,50,40,18:00,AMTS10635,2026-04-10
Bopal - Shivranjani,GZ01B8818,50,41,16:00,AMTS10636,2026-04-10
Zundal - Visat,GZ01B7784,50,56,18:00,AMTS10637,2026-04-10
Zundal - Visat,GZ01B7864,50,41,8:00,AMTS10638,2026-04-10
Bopal - Shivranjani,GZ01B7405,50,19,11:00,AMTS10639,2026-04-10
Iskcon - Naroda,GZ01B8677,80,104,8:00,AMTS10640,2026-04-10
RTO - Maninagar,GZ01B3758,80,108,8:00,AMTS10641,2026-04-10
Zundal - Visat,GZ01B7755,50,32,15:00,AMTS10642,2026-04-10
Zundal - Visat,GZ01B5799,50,25,21:00,AMTS10643,2026-04-10
Bopal - Shivranjani,GZ01B1646,50,33,20:00,AMTS10644,2026-04-10
Narol - Naroda,GZ01B5939,50,32,17:00,AMTS10645,2026-04-10
Iskcon - Naroda,GZ01B7855,80,43,15:00,AMTS10646,2026-04-10
RTO - Maninagar,GZ01B1331,80,52,6:00,AMTS10647,2026-04-10
RTO - Maninagar,GZ01B6909,80,94,19:00,AMTS10648,2026-04-10
RTO - Maninagar,GZ01B6686,80,62,20:00,AMTS10649,2026-04-10
Zundal - Visat,GZ01B8397,50,25,16:00,AMTS10650,2026-04-10
RTO - Maninagar,GZ01B9870,80,105,9:00,AMTS10651,2026-04-10
Bopal - Shivranjani,GZ01B1998,50,77,10:00,AMTS10652,2026-04-10
Zundal - Visat,GZ01B7127,50,23,20:00,AMTS10653,2026-04-10
Bopal - Shivranjani,GZ01B1152,50,44,9:00,AMTS10654,2026-04-10
Zundal - Visat,GZ01B4677,50,28,20:00,AMTS10655,2026-04-10
Narol - Naroda,GZ01B8131,50,13,13:00,AMTS10656,2026-04-10
RTO - Maninagar,GZ01B8704,80,48,21:00,AMTS10657,2026-04-10
Zundal - Visat,GZ01B8384,50,22,7:00,AMTS10658,2026-04-10
Narol - Naroda,GZ01B2409,50,20,17:00,AMTS10659,2026-04-10
Iskcon - Naroda,GZ01B6439,80,30,12:00,AMTS10660,2026-04-10
RTO - Maninagar,GZ01B2291,80,107,10:00,AMTS10661,2026-04-10
Bopal - Shivranjani,GZ01B4891,50,37,11:00,AMTS10662,2026-04-10
Zundal - Visat,GZ01B7993,50,25,14:00,AMTS10663,2026-04-10
Zundal - Visat,GZ01B1132,50,44,13:00,AMTS10664,2026-04-10
Iskcon - Naroda,GZ01B5256,80,31,6:00,AMTS10665,2026-04-10
Iskcon - Naroda,GZ01B4025,80,43,6:00,AMTS10666,2026-04-10
Zundal - Visat,GZ01B9269,50,19,16:00,AMTS10667,2026-04-10
Zundal - Visat,GZ01B5173,50,15,16:00,AMTS10668,2026-04-10
RTO - Maninagar,GZ01B6856,80,59,6:00,AMTS10669,2026-04-10
Zundal - Visat,GZ01B8694,50,19,7:00,AMTS10670,2026-04-10
RTO - Maninagar,GZ01B1168,80,107,17:00,AMTS10671,2026-04-10
Zundal - Visat,GZ01B2391,50,28,15:00,AMTS10672,2026-04-10
Zundal - Visat,GZ01B5201,50,36,13:00,AMTS10673,2026-04-10
Bopal - Shivranjani,GZ01B5090,50,18,6:00,AMTS10674,2026-04-10
Iskcon - Naroda,GZ01B5198,80,34,21:00,AMTS10675,2026-04-10
RTO - Maninagar,GZ01B7826,80,99,9:00,AMTS10676,2026-04-10
Narol - Naroda,GZ01B2749,50,33,19:00,AMTS10677,2026-04-10
RTO - Maninagar,GZ01B6269,80,64,6:00,AMTS10678,2026-04-10
Iskcon - Naroda,GZ01B2207,80,32,15:00,AMTS10679,2026-04-10
RTO - Maninagar,GZ01B7803,80,69,20:00,AMTS10680,2026-04-10
Bopal - Shivranjani,GZ01B7509,50,27,21:00,AMTS10681,2026-04-10
Iskcon - Naroda,GZ01B1159,80,57,12:00,AMTS10682,2026-04-10
Zundal - Visat,GZ01B1506,50,40,6:00,AMTS10683,2026-04-10
Iskcon - Naroda,GZ01B5794,80,31,20:00,AMTS10684,2026-04-10
Iskcon - Naroda,GZ01B3942,80,47,21:00,AMTS10685,2026-04-10
Iskcon - Naroda,GZ01B5424,80,53,11:00,AMTS10686,2026-04-10
Bopal - Shivranjani,GZ01B1023,50,61,18:00,AMTS10687,2026-04-10
Iskcon - Naroda,GZ01B5168,80,58,13:00,AMTS10688,2026-04-10
Bopal - Shivranjani,GZ01B4007,50,39,16:00,AMTS10689,2026-04-10
Zundal - Visat,GZ01B6851,50,79,19:00,AMTS10690,2026-04-10
RTO - Maninagar,GZ01B6006,80,60,15:00,AMTS10691,2026-04-10
Narol - Naroda,GZ01B1440,50,19,21:00,AMTS10692,2026-04-10
